Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
Houston Rockets,2014,post,90,2015-05-08,1.0,Los Angeles Clippers,
Houston Rockets,2014,post,91,2015-05-10,1.0,Los Angeles Clippers,
Houston Rockets,2014,post,92,2015-05-12,,Los Angeles Clippers,
Houston Rockets,2014,post,93,2015-05-14,1.0,Los Angeles Clippers,
Houston Rockets,2014,post,94,2015-05-17,,Los Angeles Clippers,
Houston Rockets,2014,post,95,2015-05-19,1.0,Golden State Warriors,
Houston Rockets,2014,post,96,2015-05-21,1.0,Golden State Warriors,
Houston Rockets,2014,post,97,2015-05-23,,Golden State Warriors,
Houston Rockets,2014,post,98,2015-05-25,,Golden State Warriors,
Houston Rockets,2014,post,99,2015-05-27,1.0,Golden State Warriors,
Houston Rockets,2015,regular,1,2015-10-28,,Denver Nuggets,
Houston Rockets,2015,regular,2,2015-10-30,,Golden State Warriors,
Houston Rockets,2015,regular,3,2015-11-01,1.0,Miami Heat,
Houston Rockets,2015,regular,4,2015-11-02,,Oklahoma City Thunder,
Houston Rockets,2015,regular,5,2015-11-04,,Orlando Magic,OT
Houston Rockets,2015,regular,6,2015-11-06,1.0,Sacramento Kings,
Houston Rockets,2015,regular,7,2015-11-07,1.0,Los Angeles Clippers,
Houston Rockets,2015,regular,8,2015-11-11,,Brooklyn Nets,
Houston Rockets,2015,regular,9,2015-11-13,1.0,Denver Nuggets,
Houston Rockets,2015,regular,10,2015-11-14,,Dallas Mavericks,
Houston Rockets,2015,regular,11,2015-11-16,,Boston Celtics,
Houston Rockets,2015,regular,12,2015-11-18,,Portland Trail Blazers,OT
Houston Rockets,2015,regular,13,2015-11-20,1.0,Memphis Grizzlies,
Houston Rockets,2015,regular,14,2015-11-21,,New York Knicks,
Houston Rockets,2015,regular,15,2015-11-25,,Memphis Grizzlies,
Houston Rockets,2015,regular,16,2015-11-27,,Philadelphia 76ers,
Houston Rockets,2015,regular,17,2015-11-29,1.0,New York Knicks,OT
Houston Rockets,2015,regular,18,2015-11-30,1.0,Detroit Pistons,
Houston Rockets,2015,regular,19,2015-12-02,,New Orleans Pelicans,
Houston Rockets,2015,regular,20,2015-12-04,1.0,Dallas Mavericks,
Houston Rockets,2015,regular,21,2015-12-05,,Sacramento Kings,
Houston Rockets,2015,regular,22,2015-12-08,1.0,Brooklyn Nets,
Houston Rockets,2015,regular,23,2015-12-09,1.0,Washington Wizards,
Houston Rockets,2015,regular,24,2015-12-12,,Los Angeles Lakers,
Houston Rockets,2015,regular,25,2015-12-14,1.0,Denver Nuggets,
Houston Rockets,2015,regular,26,2015-12-15,1.0,Sacramento Kings,
Houston Rockets,2015,regular,27,2015-12-17,1.0,Los Angeles Lakers,
Houston Rockets,2015,regular,28,2015-12-19,,Los Angeles Clippers,
Houston Rockets,2015,regular,29,2015-12-21,,Charlotte Hornets,
Houston Rockets,2015,regular,30,2015-12-23,1.0,Orlando Magic,
Houston Rockets,2015,regular,31,2015-12-25,,San Antonio Spurs,
Houston Rockets,2015,regular,32,2015-12-26,1.0,New Orleans Pelicans,
Houston Rockets,2015,regular,33,2015-12-29,,Atlanta Hawks,
Houston Rockets,2015,regular,34,2015-12-31,,Golden State Warriors,
Houston Rockets,2015,regular,35,2016-01-02,1.0,San Antonio Spurs,
Houston Rockets,2015,regular,36,2016-01-04,1.0,Utah Jazz,
Houston Rockets,2015,regular,37,2016-01-07,,Utah Jazz,
Houston Rockets,2015,regular,38,2016-01-10,,Indiana Pacers,OT
Houston Rockets,2015,regular,39,2016-01-12,1.0,Memphis Grizzlies,
Houston Rockets,2015,regular,40,2016-01-13,,Minnesota Timberwolves,
Houston Rockets,2015,regular,41,2016-01-15,,Cleveland Cavaliers,
Houston Rockets,2015,regular,42,2016-01-17,1.0,Los Angeles Lakers,
Houston Rockets,2015,regular,43,2016-01-18,1.0,Los Angeles Clippers,OT
Houston Rockets,2015,regular,44,2016-01-20,,Detroit Pistons,
Houston Rockets,2015,regular,45,2016-01-22,,Milwaukee Bucks,
Houston Rockets,2015,regular,46,2016-01-24,,Dallas Mavericks,
Houston Rockets,2015,regular,47,2016-01-25,1.0,New Orleans Pelicans,
Houston Rockets,2015,regular,48,2016-01-27,1.0,San Antonio Spurs,
Houston Rockets,2015,regular,49,2016-01-29,1.0,Oklahoma City Thunder,
Houston Rockets,2015,regular,50,2016-01-30,,Washington Wizards,
Houston Rockets,2015,regular,51,2016-02-02,,Miami Heat,
Houston Rockets,2015,regular,52,2016-02-04,1.0,Phoenix Suns,
Houston Rockets,2015,regular,53,2016-02-06,,Portland Trail Blazers,
Houston Rockets,2015,regular,54,2016-02-09,1.0,Golden State Warriors,
Houston Rockets,2015,regular,55,2016-02-10,1.0,Portland Trail Blazers,
Houston Rockets,2015,regular,56,2016-02-19,1.0,Phoenix Suns,
Houston Rockets,2015,regular,57,2016-02-23,1.0,Utah Jazz,OT
Houston Rockets,2015,regular,58,2016-02-25,1.0,Portland Trail Blazers,
Houston Rockets,2015,regular,59,2016-02-27,,San Antonio Spurs,
Houston Rockets,2015,regular,60,2016-02-29,1.0,Milwaukee Bucks,
Houston Rockets,2015,regular,61,2016-03-02,,New Orleans Pelicans,
Houston Rockets,2015,regular,62,2016-03-05,1.0,Chicago Bulls,
Houston Rockets,2015,regular,63,2016-03-06,1.0,Toronto Raptors,
Houston Rockets,2015,regular,64,2016-03-09,1.0,Philadelphia 76ers,
Houston Rockets,2015,regular,65,2016-03-11,1.0,Boston Celtics,
Houston Rockets,2015,regular,66,2016-03-12,1.0,Charlotte Hornets,
Houston Rockets,2015,regular,67,2016-03-14,,Memphis Grizzlies,
Houston Rockets,2015,regular,68,2016-03-16,,Los Angeles Clippers,
Houston Rockets,2015,regular,69,2016-03-18,,Minnesota Timberwolves,
Houston Rockets,2015,regular,70,2016-03-19,1.0,Atlanta Hawks,
Houston Rockets,2015,regular,71,2016-03-22,1.0,Oklahoma City Thunder,
Houston Rockets,2015,regular,72,2016-03-23,,Utah Jazz,
Houston Rockets,2015,regular,73,2016-03-25,,Toronto Raptors,
Houston Rockets,2015,regular,74,2016-03-27,1.0,Indiana Pacers,
Houston Rockets,2015,regular,75,2016-03-29,1.0,Cleveland Cavaliers,
Houston Rockets,2015,regular,76,2016-03-31,,Chicago Bulls,
Houston Rockets,2015,regular,77,2016-04-03,,Oklahoma City Thunder,
Houston Rockets,2015,regular,78,2016-04-06,1.0,Dallas Mavericks,
Houston Rockets,2015,regular,79,2016-04-07,,Phoenix Suns,
Houston Rockets,2015,regular,80,2016-04-10,,Los Angeles Lakers,
Houston Rockets,2015,regular,81,2016-04-11,1.0,Minnesota Timberwolves,
Houston Rockets,2015,regular,82,2016-04-13,,Sacramento Kings,
Houston Rockets,2015,post,83,2016-04-16,1.0,Golden State Warriors,
Houston Rockets,2015,post,84,2016-04-18,1.0,Golden State Warriors,
Houston Rockets,2015,post,85,2016-04-21,,Golden State Warriors,
Houston Rockets,2015,post,86,2016-04-24,,Golden State Warriors,
Houston Rockets,2015,post,87,2016-04-27,1.0,Golden State Warriors,
Houston Rockets,2016,regular,1,2016-10-26,1.0,Los Angeles Lakers,
Houston Rockets,2016,regular,2,2016-10-28,1.0,Dallas Mavericks,
Houston Rockets,2016,regular,3,2016-10-30,,Dallas Mavericks,
Houston Rockets,2016,regular,4,2016-11-01,1.0,Cleveland Cavaliers,
Houston Rockets,2016,regular,5,2016-11-02,1.0,New York Knicks,
Houston Rockets,2016,regular,6,2016-11-05,1.0,Atlanta Hawks,
Houston Rockets,2016,regular,7,2016-11-07,1.0,Washington Wizards,
Houston Rockets,2016,regular,8,2016-11-09,1.0,San Antonio Spurs,
Houston Rockets,2016,regular,9,2016-11-12,,San Antonio Spurs,
Houston Rockets,2016,regular,10,2016-11-14,,Philadelphia 76ers,
Houston Rockets,2016,regular,11,2016-11-16,1.0,Oklahoma City Thunder,
Houston Rockets,2016,regular,12,2016-11-17,,Portland Trail Blazers,
Houston Rockets,2016,regular,13,2016-11-19,,Utah Jazz,
Houston Rockets,2016,regular,14,2016-11-21,1.0,Detroit Pistons,
Houston Rockets,2016,regular,15,2016-11-23,,Toronto Raptors,
Houston Rockets,2016,regular,16,2016-11-25,1.0,Sacramento Kings,
Houston Rockets,2016,regular,17,2016-11-27,1.0,Portland Trail Blazers,
Houston Rockets,2016,regular,18,2016-11-29,1.0,Utah Jazz,
Houston Rockets,2016,regular,19,2016-12-01,1.0,Golden State Warriors,2OT
Houston Rockets,2016,regular,20,2016-12-02,1.0,Denver Nuggets,
Houston Rockets,2016,regular,21,2016-12-05,,Boston Celtics,
Houston Rockets,2016,regular,22,2016-12-07,,Los Angeles Lakers,
Houston Rockets,2016,regular,23,2016-12-09,1.0,Oklahoma City Thunder,
Houston Rockets,2016,regular,24,2016-12-10,,Dallas Mavericks,
Houston Rockets,2016,regular,25,2016-12-12,,Brooklyn Nets,
Houston Rockets,2016,regular,26,2016-12-14,,Sacramento Kings,
Houston Rockets,2016,regular,27,2016-12-16,,New Orleans Pelicans,
Houston Rockets,2016,regular,28,2016-12-17,1.0,Minnesota Timberwolves,OT
Houston Rockets,2016,regular,29,2016-12-20,,San Antonio Spurs,
Houston Rockets,2016,regular,30,2016-12-21,1.0,Phoenix Suns,
Houston Rockets,2016,regular,31,2016-12-23,1.0,Memphis Grizzlies,
Houston Rockets,2016,regular,32,2016-12-26,,Phoenix Suns,
Houston Rockets,2016,regular,33,2016-12-27,1.0,Dallas Mavericks,
Houston Rockets,2016,regular,34,2016-12-30,,Los Angeles Clippers,
Houston Rockets,2016,regular,35,2016-12-31,,New York Knicks,
Houston Rockets,2016,regular,36,2017-01-02,,Washington Wizards,
Houston Rockets,2016,regular,37,2017-01-05,,Oklahoma City Thunder,
Houston Rockets,2016,regular,38,2017-01-06,1.0,Orlando Magic,
Houston Rockets,2016,regular,39,2017-01-08,1.0,Toronto Raptors,
Houston Rockets,2016,regular,40,2017-01-10,,Charlotte Hornets,
Houston Rockets,2016,regular,41,2017-01-11,1.0,Minnesota Timberwolves,
Houston Rockets,2016,regular,42,2017-01-13,,Memphis Grizzlies,
Houston Rockets,2016,regular,43,2017-01-15,1.0,Brooklyn Nets,
Houston Rockets,2016,regular,44,2017-01-17,1.0,Miami Heat,
Houston Rockets,2016,regular,45,2017-01-18,,Milwaukee Bucks,
Houston Rockets,2016,regular,46,2017-01-20,,Golden State Warriors,
Houston Rockets,2016,regular,47,2017-01-21,1.0,Memphis Grizzlies,
Houston Rockets,2016,regular,48,2017-01-23,1.0,Milwaukee Bucks,
Houston Rockets,2016,regular,49,2017-01-25,1.0,Boston Celtics,
Houston Rockets,2016,regular,50,2017-01-27,1.0,Philadelphia 76ers,
Houston Rockets,2016,regular,51,2017-01-29,1.0,Indiana Pacers,
Houston Rockets,2016,regular,52,2017-01-31,,Sacramento Kings,
Houston Rockets,2016,regular,53,2017-02-02,,Atlanta Hawks,
Houston Rockets,2016,regular,54,2017-02-03,,Chicago Bulls,OT
Houston Rockets,2016,regular,55,2017-02-07,,Orlando Magic,
Houston Rockets,2016,regular,56,2017-02-09,1.0,Charlotte Hornets,
Houston Rockets,2016,regular,57,2017-02-11,,Phoenix Suns,
Houston Rockets,2016,regular,58,2017-02-15,,Miami Heat,
Houston Rockets,2016,regular,59,2017-02-23,1.0,New Orleans Pelicans,
Houston Rockets,2016,regular,60,2017-02-25,,Minnesota Timberwolves,
Houston Rockets,2016,regular,61,2017-02-27,,Indiana Pacers,
Houston Rockets,2016,regular,62,2017-03-01,1.0,Los Angeles Clippers,
Houston Rockets,2016,regular,63,2017-03-04,,Memphis Grizzlies,
Houston Rockets,2016,regular,64,2017-03-06,1.0,San Antonio Spurs,
Houston Rockets,2016,regular,65,2017-03-08,,Utah Jazz,
Houston Rockets,2016,regular,66,2017-03-10,1.0,Chicago Bulls,
Houston Rockets,2016,regular,67,2017-03-12,,Cleveland Cavaliers,
Houston Rockets,2016,regular,68,2017-03-15,,Los Angeles Lakers,
Houston Rockets,2016,regular,69,2017-03-17,1.0,New Orleans Pelicans,
Houston Rockets,2016,regular,70,2017-03-18,1.0,Denver Nuggets,
Houston Rockets,2016,regular,71,2017-03-20,,Denver Nuggets,
Houston Rockets,2016,regular,72,2017-03-24,,New Orleans Pelicans,
Houston Rockets,2016,regular,73,2017-03-26,,Oklahoma City Thunder,
Houston Rockets,2016,regular,74,2017-03-28,,Golden State Warriors,
Houston Rockets,2016,regular,75,2017-03-30,1.0,Portland Trail Blazers,
Houston Rockets,2016,regular,76,2017-03-31,1.0,Golden State Warriors,
Houston Rockets,2016,regular,77,2017-04-02,1.0,Phoenix Suns,
Houston Rockets,2016,regular,78,2017-04-05,,Denver Nuggets,
Houston Rockets,2016,regular,79,2017-04-07,,Detroit Pistons,
Houston Rockets,2016,regular,80,2017-04-09,1.0,Sacramento Kings,
Houston Rockets,2016,regular,81,2017-04-10,1.0,Los Angeles Clippers,
Houston Rockets,2016,regular,82,2017-04-12,,Minnesota Timberwolves,
Houston Rockets,2016,post,83,2017-04-16,,Oklahoma City Thunder,
Houston Rockets,2016,post,84,2017-04-19,,Oklahoma City Thunder,
Houston Rockets,2016,post,85,2017-04-21,1.0,Oklahoma City Thunder,
Houston Rockets,2016,post,86,2017-04-23,1.0,Oklahoma City Thunder,
Houston Rockets,2016,post,87,2017-04-25,,Oklahoma City Thunder,
Houston Rockets,2016,post,88,2017-05-01,1.0,San Antonio Spurs,
Houston Rockets,2016,post,89,2017-05-03,1.0,San Antonio Spurs,
Houston Rockets,2016,post,90,2017-05-05,,San Antonio Spurs,
Houston Rockets,2016,post,91,2017-05-07,,San Antonio Spurs,
Houston Rockets,2016,post,92,2017-05-09,1.0,San Antonio Spurs,OT
Houston Rockets,2016,post,93,2017-05-11,,San Antonio Spurs,
Houston Rockets,2017,regular,1,2017-10-17,1.0,Golden State Warriors,
Houston Rockets,2017,regular,2,2017-10-18,1.0,Sacramento Kings,
Houston Rockets,2017,regular,3,2017-10-21,,Dallas Mavericks,
Houston Rockets,2017,regular,4,2017-10-23,,Memphis Grizzlies,
Houston Rockets,2017,regular,5,2017-10-25,1.0,Philadelphia 76ers,
Houston Rockets,2017,regular,6,2017-10-27,1.0,Charlotte Hornets,
Houston Rockets,2017,regular,7,2017-10-28,1.0,Memphis Grizzlies,
Houston Rockets,2017,regular,8,2017-10-30,,Philadelphia 76ers,
Houston Rockets,2017,regular,9,2017-11-01,1.0,New York Knicks,
Houston Rockets,2017,regular,10,2017-11-03,1.0,Atlanta Hawks,
Houston Rockets,2017,regular,11,2017-11-05,,Utah Jazz,
Houston Rockets,2017,regular,12,2017-11-09,,Cleveland Cavaliers,
Houston Rockets,2017,regular,13,2017-11-11,,Memphis Grizzlies,
Houston Rockets,2017,regular,14,2017-11-12,1.0,Indiana Pacers,
Houston Rockets,2017,regular,15,2017-11-14,,Toronto Raptors,
Houston Rockets,2017,regular,16,2017-11-16,1.0,Phoenix Suns,
Houston Rockets,2017,regular,17,2017-11-18,1.0,Memphis Grizzlies,
Houston Rockets,2017,regular,18,2017-11-22,,Denver Nuggets,
Houston Rockets,2017,regular,19,2017-11-25,,New York Knicks,
Houston Rockets,2017,regular,20,2017-11-27,,Brooklyn Nets,
Houston Rockets,2017,regular,21,2017-11-29,,Indiana Pacers,
Houston Rockets,2017,regular,22,2017-12-03,1.0,Los Angeles Lakers,
Houston Rockets,2017,regular,23,2017-12-07,1.0,Utah Jazz,
Houston Rockets,2017,regular,24,2017-12-09,1.0,Portland Trail Blazers,
Houston Rockets,2017,regular,25,2017-12-11,,New Orleans Pelicans,
Houston Rockets,2017,regular,26,2017-12-13,,Charlotte Hornets,
Houston Rockets,2017,regular,27,2017-12-15,,San Antonio Spurs,
Houston Rockets,2017,regular,28,2017-12-16,,Milwaukee Bucks,
Houston Rockets,2017,regular,29,2017-12-18,,Utah Jazz,
Houston Rockets,2017,regular,30,2017-12-20,,Los Angeles Lakers,
Houston Rockets,2017,regular,31,2017-12-22,,Los Angeles Clippers,
Houston Rockets,2017,regular,32,2017-12-25,1.0,Oklahoma City Thunder,
Houston Rockets,2017,regular,33,2017-12-28,1.0,Boston Celtics,
Houston Rockets,2017,regular,34,2017-12-29,1.0,Washington Wizards,
Houston Rockets,2017,regular,35,2017-12-31,,Los Angeles Lakers,2OT
Houston Rockets,2017,regular,36,2018-01-03,1.0,Orlando Magic,
Houston Rockets,2017,regular,37,2018-01-04,,Golden State Warriors,
Houston Rockets,2017,regular,38,2018-01-06,1.0,Detroit Pistons,
Houston Rockets,2017,regular,39,2018-01-08,1.0,Chicago Bulls,
Houston Rockets,2017,regular,40,2018-01-10,,Portland Trail Blazers,
Houston Rockets,2017,regular,41,2018-01-12,1.0,Phoenix Suns,
Houston Rockets,2017,regular,42,2018-01-15,1.0,Los Angeles Clippers,
Houston Rockets,2017,regular,43,2018-01-18,,Minnesota Timberwolves,
Houston Rockets,2017,regular,44,2018-01-20,,Golden State Warriors,
Houston Rockets,2017,regular,45,2018-01-22,,Miami Heat,
Houston Rockets,2017,regular,46,2018-01-24,1.0,Dallas Mavericks,
Houston Rockets,2017,regular,47,2018-01-26,1.0,New Orleans Pelicans,
Houston Rockets,2017,regular,48,2018-01-28,,Phoenix Suns,
Houston Rockets,2017,regular,49,2018-01-30,,Orlando Magic,
Houston Rockets,2017,regular,50,2018-02-01,1.0,San Antonio Spurs,
Houston Rockets,2017,regular,51,2018-02-03,1.0,Cleveland Cavaliers,
Houston Rockets,2017,regular,52,2018-02-06,1.0,Brooklyn Nets,
Houston Rockets,2017,regular,53,2018-02-07,1.0,Miami Heat,
Houston Rockets,2017,regular,54,2018-02-09,,Denver Nuggets,
Houston Rockets,2017,regular,55,2018-02-11,,Dallas Mavericks,
Houston Rockets,2017,regular,56,2018-02-13,1.0,Minnesota Timberwolves,
Houston Rockets,2017,regular,57,2018-02-14,,Sacramento Kings,
Houston Rockets,2017,regular,58,2018-02-23,,Minnesota Timberwolves,
Houston Rockets,2017,regular,59,2018-02-25,1.0,Denver Nuggets,
Houston Rockets,2017,regular,60,2018-02-26,1.0,Utah Jazz,
Houston Rockets,2017,regular,61,2018-02-28,1.0,Los Angeles Clippers,
Houston Rockets,2017,regular,62,2018-03-03,,Boston Celtics,
Houston Rockets,2017,regular,63,2018-03-06,1.0,Oklahoma City Thunder,
Houston Rockets,2017,regular,64,2018-03-07,1.0,Milwaukee Bucks,
Houston Rockets,2017,regular,65,2018-03-09,1.0,Toronto Raptors,
Houston Rockets,2017,regular,66,2018-03-11,1.0,Dallas Mavericks,
Houston Rockets,2017,regular,67,2018-03-12,,San Antonio Spurs,
Houston Rockets,2017,regular,68,2018-03-15,,Los Angeles Clippers,
Houston Rockets,2017,regular,69,2018-03-17,1.0,New Orleans Pelicans,
Houston Rockets,2017,regular,70,2018-03-18,1.0,Minnesota Timberwolves,
Houston Rockets,2017,regular,71,2018-03-20,1.0,Portland Trail Blazers,
Houston Rockets,2017,regular,72,2018-03-22,,Detroit Pistons,OT
Houston Rockets,2017,regular,73,2018-03-24,,New Orleans Pelicans,
Houston Rockets,2017,regular,74,2018-03-25,,Atlanta Hawks,
Houston Rockets,2017,regular,75,2018-03-27,,Chicago Bulls,
Houston Rockets,2017,regular,76,2018-03-30,,Phoenix Suns,
Houston Rockets,2017,regular,77,2018-04-01,1.0,San Antonio Spurs,
Houston Rockets,2017,regular,78,2018-04-03,,Washington Wizards,
Houston Rockets,2017,regular,79,2018-04-05,,Portland Trail Blazers,
Houston Rockets,2017,regular,80,2018-04-07,,Oklahoma City Thunder,
Houston Rockets,2017,regular,81,2018-04-10,1.0,Los Angeles Lakers,
Houston Rockets,2017,regular,82,2018-04-11,1.0,Sacramento Kings,
Houston Rockets,2017,post,83,2018-04-15,,Minnesota Timberwolves,
Houston Rockets,2017,post,84,2018-04-18,,Minnesota Timberwolves,
Houston Rockets,2017,post,85,2018-04-21,1.0,Minnesota Timberwolves,
Houston Rockets,2017,post,86,2018-04-23,1.0,Minnesota Timberwolves,
Houston Rockets,2017,post,87,2018-04-25,,Minnesota Timberwolves,
Houston Rockets,2017,post,88,2018-04-29,,Utah Jazz,
Houston Rockets,2017,post,89,2018-05-02,,Utah Jazz,
Houston Rockets,2017,post,90,2018-05-04,1.0,Utah Jazz,
Houston Rockets,2017,post,91,2018-05-06,1.0,Utah Jazz,
Houston Rockets,2017,post,92,2018-05-08,,Utah Jazz,
Houston Rockets,2017,post,93,2018-05-14,,Golden State Warriors,
Houston Rockets,2017,post,94,2018-05-16,,Golden State Warriors,
Houston Rockets,2017,post,95,2018-05-20,1.0,Golden State Warriors,
Houston Rockets,2017,post,96,2018-05-22,1.0,Golden State Warriors,
Houston Rockets,2017,post,97,2018-05-24,,Golden State Warriors,
Houston Rockets,2017,post,98,2018-05-26,1.0,Golden State Warriors,
Houston Rockets,2017,post,99,2018-05-28,,Golden State Warriors,
Houston Rockets,2018,regular,1,2018-10-17,,New Orleans Pelicans,
Houston Rockets,2018,regular,2,2018-10-20,1.0,Los Angeles Lakers,
Houston Rockets,2018,regular,3,2018-10-21,1.0,Los Angeles Clippers,
Houston Rockets,2018,regular,4,2018-10-24,,Utah Jazz,
Houston Rockets,2018,regular,5,2018-10-26,,Los Angeles Clippers,
Houston Rockets,2018,regular,6,2018-10-30,,Portland Trail Blazers,
Houston Rockets,2018,regular,7,2018-11-02,1.0,Brooklyn Nets,
Houston Rockets,2018,regular,8,2018-11-03,1.0,Chicago Bulls,
Houston Rockets,2018,regular,9,2018-11-05,1.0,Indiana Pacers,
Houston Rockets,2018,regular,10,2018-11-08,1.0,Oklahoma City Thunder,
Houston Rockets,2018,regular,11,2018-11-10,1.0,San Antonio Spurs,
Houston Rockets,2018,regular,12,2018-11-11,,Indiana Pacers,
Houston Rockets,2018,regular,13,2018-11-13,1.0,Denver Nuggets,
Houston Rockets,2018,regular,14,2018-11-15,,Golden State Warriors,
Houston Rockets,2018,regular,15,2018-11-17,,Sacramento Kings,
Houston Rockets,2018,regular,16,2018-11-21,,Detroit Pistons,
Houston Rockets,2018,regular,17,2018-11-23,1.0,Detroit Pistons,OT
Houston Rockets,2018,regular,18,2018-11-24,1.0,Cleveland Cavaliers,
Houston Rockets,2018,regular,19,2018-11-26,1.0,Washington Wizards,OT
Houston Rockets,2018,regular,20,2018-11-28,,Dallas Mavericks,
Houston Rockets,2018,regular,21,2018-11-30,1.0,San Antonio Spurs,
Houston Rockets,2018,regular,22,2018-12-01,,Chicago Bulls,
Houston Rockets,2018,regular,23,2018-12-03,1.0,Minnesota Timberwolves,
Houston Rockets,2018,regular,24,2018-12-06,1.0,Utah Jazz,
Houston Rockets,2018,regular,25,2018-12-08,1.0,Dallas Mavericks,
Houston Rockets,2018,regular,26,2018-12-11,,Portland Trail Blazers,
Houston Rockets,2018,regular,27,2018-12-13,,Los Angeles Lakers,
Houston Rockets,2018,regular,28,2018-12-15,1.0,Memphis Grizzlies,
Houston Rockets,2018,regular,29,2018-12-17,,Utah Jazz,
Houston Rockets,2018,regular,30,2018-12-19,,Washington Wizards,
Houston Rockets,2018,regular,31,2018-12-20,1.0,Miami Heat,
Houston Rockets,2018,regular,32,2018-12-22,,San Antonio Spurs,
