,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
40534,Orlando Magic,2021,28,"Sun, Dec 12, 2021",@,Los Angeles Lakers,
40535,Orlando Magic,2021,29,"Wed, Dec 15, 2021",,Atlanta Hawks,
40536,Orlando Magic,2021,30,"Fri, Dec 17, 2021",,Miami Heat,
40537,Orlando Magic,2021,31,"Sat, Dec 18, 2021",@,Brooklyn Nets,
40538,Orlando Magic,2021,32,"Wed, Dec 22, 2021",@,Atlanta Hawks,
40539,Orlando Magic,2021,33,"Thu, Dec 23, 2021",,New Orleans Pelicans,
40540,Orlando Magic,2021,34,"Sun, Dec 26, 2021",@,Miami Heat,
40541,Orlando Magic,2021,35,"Tue, Dec 28, 2021",,Milwaukee Bucks,
40542,Orlando Magic,2021,36,"Thu, Dec 30, 2021",,Milwaukee Bucks,
40543,Orlando Magic,2021,37,"Sun, Jan 2, 2022",@,Boston Celtics,OT
40544,Orlando Magic,2021,38,"Mon, Jan 3, 2022",@,Chicago Bulls,
40545,Orlando Magic,2021,39,"Wed, Jan 5, 2022",,Philadelphia 76ers,
40546,Orlando Magic,2021,40,"Sat, Jan 8, 2022",@,Detroit Pistons,
40547,Orlando Magic,2021,41,"Sun, Jan 9, 2022",,Washington Wizards,
40548,Orlando Magic,2021,42,"Wed, Jan 12, 2022",@,Washington Wizards,
40549,Orlando Magic,2021,43,"Fri, Jan 14, 2022",@,Charlotte Hornets,
40550,Orlando Magic,2021,44,"Sat, Jan 15, 2022",@,Dallas Mavericks,
40551,Orlando Magic,2021,45,"Mon, Jan 17, 2022",,Portland Trail Blazers,
40552,Orlando Magic,2021,46,"Wed, Jan 19, 2022",@,Philadelphia 76ers,
40553,Orlando Magic,2021,47,"Fri, Jan 21, 2022",,Los Angeles Lakers,
40554,Orlando Magic,2021,48,"Sun, Jan 23, 2022",,Chicago Bulls,
40555,Orlando Magic,2021,49,"Wed, Jan 26, 2022",,Los Angeles Clippers,
40556,Orlando Magic,2021,50,"Fri, Jan 28, 2022",,Detroit Pistons,
40557,Orlando Magic,2021,51,"Sun, Jan 30, 2022",,Dallas Mavericks,
40558,Orlando Magic,2021,52,"Tue, Feb 1, 2022",@,Chicago Bulls,
40559,Orlando Magic,2021,53,"Wed, Feb 2, 2022",@,Indiana Pacers,
40560,Orlando Magic,2021,54,"Sat, Feb 5, 2022",,Memphis Grizzlies,
40561,Orlando Magic,2021,55,"Sun, Feb 6, 2022",,Boston Celtics,
40562,Orlando Magic,2021,56,"Tue, Feb 8, 2022",@,Portland Trail Blazers,
40563,Orlando Magic,2021,57,"Fri, Feb 11, 2022",@,Utah Jazz,
40564,Orlando Magic,2021,58,"Sat, Feb 12, 2022",@,Phoenix Suns,
40565,Orlando Magic,2021,59,"Mon, Feb 14, 2022",@,Denver Nuggets,
40566,Orlando Magic,2021,60,"Wed, Feb 16, 2022",,Atlanta Hawks,
40567,Orlando Magic,2021,61,"Fri, Feb 25, 2022",,Houston Rockets,
40568,Orlando Magic,2021,62,"Mon, Feb 28, 2022",,Indiana Pacers,
40569,Orlando Magic,2021,63,"Wed, Mar 2, 2022",,Indiana Pacers,OT
40570,Orlando Magic,2021,64,"Fri, Mar 4, 2022",@,Toronto Raptors,
40571,Orlando Magic,2021,65,"Sat, Mar 5, 2022",@,Memphis Grizzlies,
40572,Orlando Magic,2021,66,"Tue, Mar 8, 2022",,Phoenix Suns,
40573,Orlando Magic,2021,67,"Wed, Mar 9, 2022",@,New Orleans Pelicans,
40574,Orlando Magic,2021,68,"Fri, Mar 11, 2022",,Minnesota Timberwolves,
40575,Orlando Magic,2021,69,"Sun, Mar 13, 2022",,Philadelphia 76ers,OT
40576,Orlando Magic,2021,70,"Tue, Mar 15, 2022",,Brooklyn Nets,
40577,Orlando Magic,2021,71,"Thu, Mar 17, 2022",,Detroit Pistons,
40578,Orlando Magic,2021,72,"Sun, Mar 20, 2022",,Oklahoma City Thunder,
40579,Orlando Magic,2021,73,"Tue, Mar 22, 2022",,Golden State Warriors,
40580,Orlando Magic,2021,74,"Wed, Mar 23, 2022",@,Oklahoma City Thunder,
40581,Orlando Magic,2021,75,"Sat, Mar 26, 2022",,Sacramento Kings,OT
40582,Orlando Magic,2021,76,"Mon, Mar 28, 2022",@,Cleveland Cavaliers,
40583,Orlando Magic,2021,77,"Wed, Mar 30, 2022",@,Washington Wizards,
40584,Orlando Magic,2021,78,"Fri, Apr 1, 2022",,Toronto Raptors,
40585,Orlando Magic,2021,79,"Sun, Apr 3, 2022",,New York Knicks,
40586,Orlando Magic,2021,80,"Tue, Apr 5, 2022",,Cleveland Cavaliers,
40587,Orlando Magic,2021,81,"Thu, Apr 7, 2022",@,Charlotte Hornets,
40588,Orlando Magic,2021,82,"Sun, Apr 10, 2022",,Miami Heat,
40589,Orlando Magic,2022,1,"Wed, Oct 19, 2022",@,Detroit Pistons,
40590,Orlando Magic,2022,2,"Fri, Oct 21, 2022",@,Atlanta Hawks,
40591,Orlando Magic,2022,3,"Sat, Oct 22, 2022",,Boston Celtics,
40592,Orlando Magic,2022,4,"Mon, Oct 24, 2022",@,New York Knicks,
40593,Orlando Magic,2022,5,"Wed, Oct 26, 2022",@,Cleveland Cavaliers,
40594,Orlando Magic,2022,6,"Fri, Oct 28, 2022",,Charlotte Hornets,
40595,Orlando Magic,2022,7,"Sun, Oct 30, 2022",@,Dallas Mavericks,
40596,Orlando Magic,2022,8,"Tue, Nov 1, 2022",@,Oklahoma City Thunder,
40597,Orlando Magic,2022,9,"Thu, Nov 3, 2022",,Golden State Warriors,
40598,Orlando Magic,2022,10,"Sat, Nov 5, 2022",,Sacramento Kings,OT
40599,Orlando Magic,2022,11,"Mon, Nov 7, 2022",,Houston Rockets,
40600,Orlando Magic,2022,12,"Wed, Nov 9, 2022",,Dallas Mavericks,
40601,Orlando Magic,2022,13,"Fri, Nov 11, 2022",,Phoenix Suns,
40602,Orlando Magic,2022,14,"Mon, Nov 14, 2022",,Charlotte Hornets,
40603,Orlando Magic,2022,15,"Wed, Nov 16, 2022",,Minnesota Timberwolves,
40604,Orlando Magic,2022,16,"Fri, Nov 18, 2022",@,Chicago Bulls,
40605,Orlando Magic,2022,17,"Sat, Nov 19, 2022",@,Indiana Pacers,
40606,Orlando Magic,2022,18,"Mon, Nov 21, 2022",@,Indiana Pacers,
40607,Orlando Magic,2022,19,"Fri, Nov 25, 2022",,Philadelphia 76ers,
40608,Orlando Magic,2022,20,"Sun, Nov 27, 2022",,Philadelphia 76ers,
40609,Orlando Magic,2022,21,"Mon, Nov 28, 2022",@,Brooklyn Nets,
40610,Orlando Magic,2022,22,"Wed, Nov 30, 2022",,Atlanta Hawks,
40611,Orlando Magic,2022,23,"Fri, Dec 2, 2022",@,Cleveland Cavaliers,
40612,Orlando Magic,2022,24,"Sat, Dec 3, 2022",@,Toronto Raptors,
40613,Orlando Magic,2022,25,"Mon, Dec 5, 2022",,Milwaukee Bucks,
40614,Orlando Magic,2022,26,"Wed, Dec 7, 2022",,Los Angeles Clippers,OT
40615,Orlando Magic,2022,27,"Fri, Dec 9, 2022",,Toronto Raptors,
40616,Orlando Magic,2022,28,"Sun, Dec 11, 2022",,Toronto Raptors,
40617,Orlando Magic,2022,29,"Wed, Dec 14, 2022",,Atlanta Hawks,
40618,Orlando Magic,2022,30,"Fri, Dec 16, 2022",@,Boston Celtics,
40619,Orlando Magic,2022,31,"Sun, Dec 18, 2022",@,Boston Celtics,
40620,Orlando Magic,2022,32,"Mon, Dec 19, 2022",@,Atlanta Hawks,
40621,Orlando Magic,2022,33,"Wed, Dec 21, 2022",@,Houston Rockets,
40622,Orlando Magic,2022,34,"Fri, Dec 23, 2022",,San Antonio Spurs,
40623,Orlando Magic,2022,35,"Tue, Dec 27, 2022",,Los Angeles Lakers,
40624,Orlando Magic,2022,36,"Wed, Dec 28, 2022",@,Detroit Pistons,
40625,Orlando Magic,2022,37,"Fri, Dec 30, 2022",,Washington Wizards,
40626,Orlando Magic,2022,38,"Wed, Jan 4, 2023",,Oklahoma City Thunder,
40627,Orlando Magic,2022,39,"Thu, Jan 5, 2023",,Memphis Grizzlies,
40628,Orlando Magic,2022,40,"Sat, Jan 7, 2023",@,Golden State Warriors,
40629,Orlando Magic,2022,41,"Mon, Jan 9, 2023",@,Sacramento Kings,
40630,Orlando Magic,2022,42,"Tue, Jan 10, 2023",@,Portland Trail Blazers,
40631,Orlando Magic,2022,43,"Fri, Jan 13, 2023",@,Utah Jazz,
40632,Orlando Magic,2022,44,"Sun, Jan 15, 2023",@,Denver Nuggets,
40633,Orlando Magic,2022,45,"Fri, Jan 20, 2023",,New Orleans Pelicans,
40634,Orlando Magic,2022,46,"Sat, Jan 21, 2023",@,Washington Wizards,
40635,Orlando Magic,2022,47,"Mon, Jan 23, 2023",,Boston Celtics,
40636,Orlando Magic,2022,48,"Wed, Jan 25, 2023",,Indiana Pacers,
40637,Orlando Magic,2022,49,"Fri, Jan 27, 2023",@,Miami Heat,
40638,Orlando Magic,2022,50,"Sat, Jan 28, 2023",,Chicago Bulls,
40639,Orlando Magic,2022,51,"Mon, Jan 30, 2023",@,Philadelphia 76ers,
40640,Orlando Magic,2022,52,"Wed, Feb 1, 2023",@,Philadelphia 76ers,
40641,Orlando Magic,2022,53,"Fri, Feb 3, 2023",@,Minnesota Timberwolves,
40642,Orlando Magic,2022,54,"Sun, Feb 5, 2023",@,Charlotte Hornets,
40643,Orlando Magic,2022,55,"Tue, Feb 7, 2023",,New York Knicks,
40644,Orlando Magic,2022,56,"Thu, Feb 9, 2023",,Denver Nuggets,
40645,Orlando Magic,2022,57,"Sat, Feb 11, 2023",,Miami Heat,OT
40646,Orlando Magic,2022,58,"Mon, Feb 13, 2023",@,Chicago Bulls,
40647,Orlando Magic,2022,59,"Tue, Feb 14, 2023",@,Toronto Raptors,
40648,Orlando Magic,2022,60,"Thu, Feb 23, 2023",,Detroit Pistons,
40649,Orlando Magic,2022,61,"Sat, Feb 25, 2023",,Indiana Pacers,
40650,Orlando Magic,2022,62,"Mon, Feb 27, 2023",@,New Orleans Pelicans,
40651,Orlando Magic,2022,63,"Wed, Mar 1, 2023",@,Milwaukee Bucks,
40652,Orlando Magic,2022,64,"Fri, Mar 3, 2023",@,Charlotte Hornets,
40653,Orlando Magic,2022,65,"Sun, Mar 5, 2023",,Portland Trail Blazers,
40654,Orlando Magic,2022,66,"Tue, Mar 7, 2023",,Milwaukee Bucks,
40655,Orlando Magic,2022,67,"Thu, Mar 9, 2023",,Utah Jazz,
40656,Orlando Magic,2022,68,"Sat, Mar 11, 2023",,Miami Heat,OT
40657,Orlando Magic,2022,69,"Tue, Mar 14, 2023",@,San Antonio Spurs,
40658,Orlando Magic,2022,70,"Thu, Mar 16, 2023",@,Phoenix Suns,
40659,Orlando Magic,2022,71,"Sat, Mar 18, 2023",@,Los Angeles Clippers,
40660,Orlando Magic,2022,72,"Sun, Mar 19, 2023",@,Los Angeles Lakers,
40661,Orlando Magic,2022,73,"Tue, Mar 21, 2023",,Washington Wizards,
40662,Orlando Magic,2022,74,"Thu, Mar 23, 2023",,New York Knicks,
40663,Orlando Magic,2022,75,"Sun, Mar 26, 2023",,Brooklyn Nets,
40664,Orlando Magic,2022,76,"Tue, Mar 28, 2023",@,Memphis Grizzlies,
40665,Orlando Magic,2022,77,"Fri, Mar 31, 2023",@,Washington Wizards,
40666,Orlando Magic,2022,78,"Sun, Apr 2, 2023",,Detroit Pistons,
40667,Orlando Magic,2022,79,"Tue, Apr 4, 2023",,Cleveland Cavaliers,
40668,Orlando Magic,2022,80,"Thu, Apr 6, 2023",,Cleveland Cavaliers,
40669,Orlando Magic,2022,81,"Fri, Apr 7, 2023",@,Brooklyn Nets,
40670,Orlando Magic,2022,82,"Sun, Apr 9, 2023",@,Miami Heat,
40671,Orlando Magic,2012,1,"Fri, Nov 2, 2012",,Denver Nuggets,
40672,Orlando Magic,2012,2,"Sun, Nov 4, 2012",,Phoenix Suns,
40673,Orlando Magic,2012,3,"Tue, Nov 6, 2012",@,Chicago Bulls,
40674,Orlando Magic,2012,4,"Wed, Nov 7, 2012",@,Minnesota Timberwolves,
40675,Orlando Magic,2012,5,"Fri, Nov 9, 2012",,Brooklyn Nets,
40676,Orlando Magic,2012,6,"Sun, Nov 11, 2012",@,Brooklyn Nets,
40677,Orlando Magic,2012,7,"Tue, Nov 13, 2012",,New York Knicks,
40678,Orlando Magic,2012,8,"Fri, Nov 16, 2012",@,Detroit Pistons,
40679,Orlando Magic,2012,9,"Sun, Nov 18, 2012",@,Toronto Raptors,
40680,Orlando Magic,2012,10,"Mon, Nov 19, 2012",@,Atlanta Hawks,
40681,Orlando Magic,2012,11,"Wed, Nov 21, 2012",,Detroit Pistons,
40682,Orlando Magic,2012,12,"Fri, Nov 23, 2012",,Cleveland Cavaliers,
40683,Orlando Magic,2012,13,"Sun, Nov 25, 2012",,Boston Celtics,OT
40684,Orlando Magic,2012,14,"Wed, Nov 28, 2012",,San Antonio Spurs,
40685,Orlando Magic,2012,15,"Fri, Nov 30, 2012",,Brooklyn Nets,
40686,Orlando Magic,2012,16,"Sun, Dec 2, 2012",@,Los Angeles Lakers,
40687,Orlando Magic,2012,17,"Mon, Dec 3, 2012",@,Golden State Warriors,
40688,Orlando Magic,2012,18,"Wed, Dec 5, 2012",@,Utah Jazz,
40689,Orlando Magic,2012,19,"Fri, Dec 7, 2012",@,Sacramento Kings,
40690,Orlando Magic,2012,20,"Sun, Dec 9, 2012",@,Phoenix Suns,
40691,Orlando Magic,2012,21,"Wed, Dec 12, 2012",,Atlanta Hawks,
40692,Orlando Magic,2012,22,"Fri, Dec 14, 2012",,Golden State Warriors,
40693,Orlando Magic,2012,23,"Sat, Dec 15, 2012",@,Charlotte Bobcats,
40694,Orlando Magic,2012,24,"Mon, Dec 17, 2012",,Minnesota Timberwolves,
40695,Orlando Magic,2012,25,"Wed, Dec 19, 2012",,Washington Wizards,
40696,Orlando Magic,2012,26,"Fri, Dec 21, 2012",@,Toronto Raptors,
40697,Orlando Magic,2012,27,"Sun, Dec 23, 2012",,Utah Jazz,
40698,Orlando Magic,2012,28,"Wed, Dec 26, 2012",,New Orleans Hornets,
40699,Orlando Magic,2012,29,"Fri, Dec 28, 2012",@,Washington Wizards,
40700,Orlando Magic,2012,30,"Sat, Dec 29, 2012",,Toronto Raptors,
40701,Orlando Magic,2012,31,"Mon, Dec 31, 2012",,Miami Heat,OT
40702,Orlando Magic,2012,32,"Wed, Jan 2, 2013",,Chicago Bulls,
40703,Orlando Magic,2012,33,"Sat, Jan 5, 2013",,New York Knicks,
40704,Orlando Magic,2012,34,"Mon, Jan 7, 2013",@,Portland Trail Blazers,OT
40705,Orlando Magic,2012,35,"Wed, Jan 9, 2013",@,Denver Nuggets,
40706,Orlando Magic,2012,36,"Sat, Jan 12, 2013",@,Los Angeles Clippers,
40707,Orlando Magic,2012,37,"Mon, Jan 14, 2013",@,Washington Wizards,
40708,Orlando Magic,2012,38,"Wed, Jan 16, 2013",,Indiana Pacers,
40709,Orlando Magic,2012,39,"Fri, Jan 18, 2013",,Charlotte Bobcats,
40710,Orlando Magic,2012,40,"Sun, Jan 20, 2013",,Dallas Mavericks,
40711,Orlando Magic,2012,41,"Tue, Jan 22, 2013",@,Detroit Pistons,
40712,Orlando Magic,2012,42,"Thu, Jan 24, 2013",,Toronto Raptors,
40713,Orlando Magic,2012,43,"Sun, Jan 27, 2013",,Detroit Pistons,
40714,Orlando Magic,2012,44,"Mon, Jan 28, 2013",@,Brooklyn Nets,
40715,Orlando Magic,2012,45,"Wed, Jan 30, 2013",@,New York Knicks,
40716,Orlando Magic,2012,46,"Fri, Feb 1, 2013",@,Boston Celtics,
40717,Orlando Magic,2012,47,"Sat, Feb 2, 2013",@,Milwaukee Bucks,
40718,Orlando Magic,2012,48,"Mon, Feb 4, 2013",@,Philadelphia 76ers,
40719,Orlando Magic,2012,49,"Wed, Feb 6, 2013",,Los Angeles Clippers,
40720,Orlando Magic,2012,50,"Fri, Feb 8, 2013",@,Cleveland Cavaliers,
40721,Orlando Magic,2012,51,"Sun, Feb 10, 2013",,Portland Trail Blazers,
40722,Orlando Magic,2012,52,"Wed, Feb 13, 2013",,Atlanta Hawks,
40723,Orlando Magic,2012,53,"Tue, Feb 19, 2013",,Charlotte Bobcats,
40724,Orlando Magic,2012,54,"Wed, Feb 20, 2013",@,Dallas Mavericks,
40725,Orlando Magic,2012,55,"Fri, Feb 22, 2013",@,Memphis Grizzlies,
40726,Orlando Magic,2012,56,"Sat, Feb 23, 2013",,Cleveland Cavaliers,
40727,Orlando Magic,2012,57,"Tue, Feb 26, 2013",@,Philadelphia 76ers,
40728,Orlando Magic,2012,58,"Wed, Feb 27, 2013",,Sacramento Kings,
40729,Orlando Magic,2012,59,"Fri, Mar 1, 2013",,Houston Rockets,
40730,Orlando Magic,2012,60,"Sun, Mar 3, 2013",,Memphis Grizzlies,
40731,Orlando Magic,2012,61,"Mon, Mar 4, 2013",@,New Orleans Hornets,
40732,Orlando Magic,2012,62,"Wed, Mar 6, 2013",@,Miami Heat,
40733,Orlando Magic,2012,63,"Fri, Mar 8, 2013",,Indiana Pacers,
40734,Orlando Magic,2012,64,"Sun, Mar 10, 2013",,Philadelphia 76ers,
40735,Orlando Magic,2012,65,"Tue, Mar 12, 2013",,Los Angeles Lakers,
40736,Orlando Magic,2012,66,"Fri, Mar 15, 2013",@,Oklahoma City Thunder,
40737,Orlando Magic,2012,67,"Sun, Mar 17, 2013",@,Milwaukee Bucks,
40738,Orlando Magic,2012,68,"Tue, Mar 19, 2013",@,Indiana Pacers,
40739,Orlando Magic,2012,69,"Wed, Mar 20, 2013",@,New York Knicks,
40740,Orlando Magic,2012,70,"Fri, Mar 22, 2013",,Oklahoma City Thunder,
40741,Orlando Magic,2012,71,"Mon, Mar 25, 2013",,Miami Heat,
40742,Orlando Magic,2012,72,"Wed, Mar 27, 2013",@,Charlotte Bobcats,
40743,Orlando Magic,2012,73,"Fri, Mar 29, 2013",,Washington Wizards,
40744,Orlando Magic,2012,74,"Sat, Mar 30, 2013",@,Atlanta Hawks,
40745,Orlando Magic,2012,75,"Mon, Apr 1, 2013",@,Houston Rockets,
40746,Orlando Magic,2012,76,"Wed, Apr 3, 2013",@,San Antonio Spurs,
40747,Orlando Magic,2012,77,"Fri, Apr 5, 2013",@,Chicago Bulls,
40748,Orlando Magic,2012,78,"Sun, Apr 7, 2013",@,Cleveland Cavaliers,
40749,Orlando Magic,2012,79,"Wed, Apr 10, 2013",,Milwaukee Bucks,OT
40750,Orlando Magic,2012,80,"Sat, Apr 13, 2013",,Boston Celtics,
40751,Orlando Magic,2012,81,"Mon, Apr 15, 2013",,Chicago Bulls,
40752,Orlando Magic,2012,82,"Wed, Apr 17, 2013",@,Miami Heat,
40753,Orlando Magic,2013,1,"Tue, Oct 29, 2013",@,Indiana Pacers,
40754,Orlando Magic,2013,2,"Wed, Oct 30, 2013",@,Minnesota Timberwolves,OT
40755,Orlando Magic,2013,3,"Fri, Nov 1, 2013",,New Orleans Pelicans,
40756,Orlando Magic,2013,4,"Sun, Nov 3, 2013",,Brooklyn Nets,
40757,Orlando Magic,2013,5,"Wed, Nov 6, 2013",,Los Angeles Clippers,
40758,Orlando Magic,2013,6,"Fri, Nov 8, 2013",,Boston Celtics,
40759,Orlando Magic,2013,7,"Sat, Nov 9, 2013",@,Atlanta Hawks,
40760,Orlando Magic,2013,8,"Mon, Nov 11, 2013",@,Boston Celtics,
40761,Orlando Magic,2013,9,"Wed, Nov 13, 2013",,Milwaukee Bucks,
40762,Orlando Magic,2013,10,"Sat, Nov 16, 2013",,Dallas Mavericks,
40763,Orlando Magic,2013,11,"Wed, Nov 20, 2013",,Miami Heat,
40764,Orlando Magic,2013,12,"Sat, Nov 23, 2013",@,Miami Heat,
40765,Orlando Magic,2013,13,"Sun, Nov 24, 2013",,Phoenix Suns,
40766,Orlando Magic,2013,14,"Tue, Nov 26, 2013",@,Atlanta Hawks,
40767,Orlando Magic,2013,15,"Wed, Nov 27, 2013",,Philadelphia 76ers,
40768,Orlando Magic,2013,16,"Fri, Nov 29, 2013",,San Antonio Spurs,
40769,Orlando Magic,2013,17,"Mon, Dec 2, 2013",@,Washington Wizards,
40770,Orlando Magic,2013,18,"Tue, Dec 3, 2013",@,Philadelphia 76ers,2OT
40771,Orlando Magic,2013,19,"Fri, Dec 6, 2013",@,New York Knicks,
40772,Orlando Magic,2013,20,"Sun, Dec 8, 2013",@,Houston Rockets,
40773,Orlando Magic,2013,21,"Mon, Dec 9, 2013",@,Memphis Grizzlies,
40774,Orlando Magic,2013,22,"Wed, Dec 11, 2013",@,Charlotte Bobcats,
40775,Orlando Magic,2013,23,"Fri, Dec 13, 2013",,Cleveland Cavaliers,
40776,Orlando Magic,2013,24,"Sun, Dec 15, 2013",@,Oklahoma City Thunder,
40777,Orlando Magic,2013,25,"Mon, Dec 16, 2013",@,Chicago Bulls,
40778,Orlando Magic,2013,26,"Wed, Dec 18, 2013",,Utah Jazz,
40779,Orlando Magic,2013,27,"Sat, Dec 21, 2013",,Sacramento Kings,
40780,Orlando Magic,2013,28,"Mon, Dec 23, 2013",,New York Knicks,
40781,Orlando Magic,2013,29,"Fri, Dec 27, 2013",,Detroit Pistons,
40782,Orlando Magic,2013,30,"Sun, Dec 29, 2013",,Atlanta Hawks,
40783,Orlando Magic,2013,31,"Tue, Dec 31, 2013",,Golden State Warriors,
40784,Orlando Magic,2013,32,"Thu, Jan 2, 2014",@,Cleveland Cavaliers,OT
40785,Orlando Magic,2013,33,"Sat, Jan 4, 2014",,Miami Heat,
40786,Orlando Magic,2013,34,"Mon, Jan 6, 2014",@,Los Angeles Clippers,
40787,Orlando Magic,2013,35,"Wed, Jan 8, 2014",@,Portland Trail Blazers,
40788,Orlando Magic,2013,36,"Fri, Jan 10, 2014",@,Sacramento Kings,
40789,Orlando Magic,2013,37,"Sat, Jan 11, 2014",@,Denver Nuggets,
40790,Orlando Magic,2013,38,"Mon, Jan 13, 2014",@,Dallas Mavericks,
40791,Orlando Magic,2013,39,"Wed, Jan 15, 2014",,Chicago Bulls,3OT
40792,Orlando Magic,2013,40,"Fri, Jan 17, 2014",,Charlotte Bobcats,
40793,Orlando Magic,2013,41,"Sun, Jan 19, 2014",,Boston Celtics,
40794,Orlando Magic,2013,42,"Tue, Jan 21, 2014",@,Brooklyn Nets,
40795,Orlando Magic,2013,43,"Wed, Jan 22, 2014",,Atlanta Hawks,
40796,Orlando Magic,2013,44,"Fri, Jan 24, 2014",,Los Angeles Lakers,
40797,Orlando Magic,2013,45,"Sun, Jan 26, 2014",@,New Orleans Pelicans,
40798,Orlando Magic,2013,46,"Tue, Jan 28, 2014",@,Detroit Pistons,
40799,Orlando Magic,2013,47,"Wed, Jan 29, 2014",@,Toronto Raptors,
40800,Orlando Magic,2013,48,"Fri, Jan 31, 2014",,Milwaukee Bucks,
40801,Orlando Magic,2013,49,"Sun, Feb 2, 2014",@,Boston Celtics,
40802,Orlando Magic,2013,50,"Mon, Feb 3, 2014",@,Indiana Pacers,
40803,Orlando Magic,2013,51,"Wed, Feb 5, 2014",,Detroit Pistons,
40804,Orlando Magic,2013,52,"Fri, Feb 7, 2014",,Oklahoma City Thunder,
40805,Orlando Magic,2013,53,"Sun, Feb 9, 2014",,Indiana Pacers,
40806,Orlando Magic,2013,54,"Wed, Feb 12, 2014",,Memphis Grizzlies,
40807,Orlando Magic,2013,55,"Tue, Feb 18, 2014",@,Milwaukee Bucks,
40808,Orlando Magic,2013,56,"Wed, Feb 19, 2014",@,Cleveland Cavaliers,
40809,Orlando Magic,2013,57,"Fri, Feb 21, 2014",,New York Knicks,2OT
40810,Orlando Magic,2013,58,"Sun, Feb 23, 2014",@,Toronto Raptors,
40811,Orlando Magic,2013,59,"Tue, Feb 25, 2014",@,Washington Wizards,
40812,Orlando Magic,2013,60,"Wed, Feb 26, 2014",@,Philadelphia 76ers,
40813,Orlando Magic,2013,61,"Sat, Mar 1, 2014",@,Miami Heat,
40814,Orlando Magic,2013,62,"Sun, Mar 2, 2014",,Philadelphia 76ers,
40815,Orlando Magic,2013,63,"Wed, Mar 5, 2014",,Houston Rockets,
40816,Orlando Magic,2013,64,"Sat, Mar 8, 2014",@,San Antonio Spurs,
40817,Orlando Magic,2013,65,"Mon, Mar 10, 2014",@,Milwaukee Bucks,
40818,Orlando Magic,2013,66,"Wed, Mar 12, 2014",,Denver Nuggets,
40819,Orlando Magic,2013,67,"Fri, Mar 14, 2014",,Washington Wizards,OT
40820,Orlando Magic,2013,68,"Tue, Mar 18, 2014",@,Golden State Warriors,
40821,Orlando Magic,2013,69,"Wed, Mar 19, 2014",@,Phoenix Suns,
40822,Orlando Magic,2013,70,"Sat, Mar 22, 2014",@,Utah Jazz,
40823,Orlando Magic,2013,71,"Sun, Mar 23, 2014",@,Los Angeles Lakers,
40824,Orlando Magic,2013,72,"Tue, Mar 25, 2014",,Portland Trail Blazers,
40825,Orlando Magic,2013,73,"Fri, Mar 28, 2014",,Charlotte Bobcats,OT
40826,Orlando Magic,2013,74,"Sun, Mar 30, 2014",,Toronto Raptors,
40827,Orlando Magic,2013,75,"Wed, Apr 2, 2014",,Cleveland Cavaliers,
40828,Orlando Magic,2013,76,"Fri, Apr 4, 2014",@,Charlotte Bobcats,
40829,Orlando Magic,2013,77,"Sat, Apr 5, 2014",,Minnesota Timberwolves,
40830,Orlando Magic,2013,78,"Wed, Apr 9, 2014",,Brooklyn Nets,
40831,Orlando Magic,2013,79,"Fri, Apr 11, 2014",,Washington Wizards,
40832,Orlando Magic,2013,80,"Sun, Apr 13, 2014",@,Brooklyn Nets,
40833,Orlando Magic,2013,81,"Mon, Apr 14, 2014",@,Chicago Bulls,
40834,Orlando Magic,2013,82,"Wed, Apr 16, 2014",,Indiana Pacers,
40835,Orlando Magic,2014,1,"Tue, Oct 28, 2014",@,New Orleans Pelicans,
40836,Orlando Magic,2014,2,"Thu, Oct 30, 2014",,Washington Wizards,
40837,Orlando Magic,2014,3,"Sat, Nov 1, 2014",,Toronto Raptors,
40838,Orlando Magic,2014,4,"Tue, Nov 4, 2014",@,Chicago Bulls,
40839,Orlando Magic,2014,5,"Wed, Nov 5, 2014",@,Philadelphia 76ers,
40840,Orlando Magic,2014,6,"Fri, Nov 7, 2014",,Minnesota Timberwolves,OT
40841,Orlando Magic,2014,7,"Sun, Nov 9, 2014",@,Brooklyn Nets,
40842,Orlando Magic,2014,8,"Tue, Nov 11, 2014",@,Toronto Raptors,
40843,Orlando Magic,2014,9,"Wed, Nov 12, 2014",@,New York Knicks,
40844,Orlando Magic,2014,10,"Fri, Nov 14, 2014",,Milwaukee Bucks,
40845,Orlando Magic,2014,11,"Sat, Nov 15, 2014",@,Washington Wizards,
40846,Orlando Magic,2014,12,"Mon, Nov 17, 2014",@,Detroit Pistons,
40847,Orlando Magic,2014,13,"Wed, Nov 19, 2014",,Los Angeles Clippers,
40848,Orlando Magic,2014,14,"Fri, Nov 21, 2014",@,Charlotte Hornets,
40849,Orlando Magic,2014,15,"Sat, Nov 22, 2014",,Miami Heat,
40850,Orlando Magic,2014,16,"Mon, Nov 24, 2014",@,Cleveland Cavaliers,
40851,Orlando Magic,2014,17,"Wed, Nov 26, 2014",,Golden State Warriors,
40852,Orlando Magic,2014,18,"Fri, Nov 28, 2014",@,Indiana Pacers,
40853,Orlando Magic,2014,19,"Sun, Nov 30, 2014",@,Phoenix Suns,
40854,Orlando Magic,2014,20,"Tue, Dec 2, 2014",@,Golden State Warriors,
40855,Orlando Magic,2014,21,"Wed, Dec 3, 2014",@,Los Angeles Clippers,
40856,Orlando Magic,2014,22,"Fri, Dec 5, 2014",@,Utah Jazz,
